Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Northeast,Weekly,"2021-11-28 00:00:00",Organic,1.805600969,216626.28,16566.33,23654.82,130.90,176269.75,,,
"Northern New England",Weekly,"2021-11-28 00:00:00",Conventional,1.346973473,334740.33,103353.21,166005.25,591.37,64790.51,,,
"Northern New England",Weekly,"2021-11-28 00:00:00",Organic,2.089380332,10715.05,1352.72,395.99,0.00,8966.35,,,
Orlando,Weekly,"2021-11-28 00:00:00",Conventional,1.065632081,408858.32,259232.82,34057.00,4060.01,111508.50,,,
Orlando,Weekly,"2021-11-28 00:00:00",Organic,0.923175969,63993.41,7070.01,179.84,0.00,56743.56,,,
Peoria/Springfield,Weekly,"2021-11-28 00:00:00",Conventional,1.045138613,87651.87,38258.33,23261.67,382.10,25749.77,,,
Peoria/Springfield,Weekly,"2021-11-28 00:00:00",Organic,1.724996097,2972.53,206.36,742.67,0.00,2023.50,,,
Philadelphia,Weekly,"2021-11-28 00:00:00",Conventional,1.236002133,452452.44,140955.88,136839.58,2429.47,172227.52,,,
Philadelphia,Weekly,"2021-11-28 00:00:00",Organic,1.737046513,24417.27,1288.25,4624.31,0.00,18504.71,,,
Phoenix/Tucson,Weekly,"2021-11-28 00:00:00",Conventional,1.030992962,892549.63,416812.02,318634.31,8103.42,148981.01,,,
Phoenix/Tucson,Weekly,"2021-11-28 00:00:00",Organic,1.622084400,21616.57,9085.88,2801.12,0.00,9729.56,,,
Pittsburgh,Weekly,"2021-11-28 00:00:00",Conventional,1.280658505,89174.86,48409.78,10592.99,383.04,29789.04,,,
Pittsburgh,Weekly,"2021-11-28 00:00:00",Organic,1.631564289,6397.21,1345.47,0.00,0.00,5051.75,,,
Plains,Weekly,"2021-11-28 00:00:00",Conventional,1.192531073,1389945.59,613206.43,306406.25,31530.08,438802.83,,,
Plains,Weekly,"2021-11-28 00:00:00",Organic,1.842497674,35986.09,10272.40,3755.28,20.27,21938.14,,,
Portland,Weekly,"2021-11-28 00:00:00",Conventional,1.286722747,428342.65,250480.64,69671.73,21993.16,86197.11,,,
Portland,Weekly,"2021-11-28 00:00:00",Organic,2.501483582,29579.21,13036.42,13302.63,0.00,3240.17,,,
Providence,Weekly,"2021-11-28 00:00:00",Conventional,1.568906052,60380.41,4952.31,43619.95,206.48,11601.68,,,
Providence,Weekly,"2021-11-28 00:00:00",Organic,1.924344639,3463.28,35.46,6.64,0.00,3421.18,,,
Raleigh/Greensboro,Weekly,"2021-11-28 00:00:00",Conventional,1.289298996,312892.24,138713.45,50656.68,4259.99,119262.12,,,
Raleigh/Greensboro,Weekly,"2021-11-28 00:00:00",Organic,1.676562004,20148.55,388.68,3437.29,15.11,16307.47,,,
Richmond/Norfolk,Weekly,"2021-11-28 00:00:00",Conventional,1.200394745,216862.42,110531.94,42178.73,1033.57,63118.18,,,
Richmond/Norfolk,Weekly,"2021-11-28 00:00:00",Organic,1.540975136,13812.82,613.03,2492.87,3.24,10703.68,,,
Roanoke,Weekly,"2021-11-28 00:00:00",Conventional,1.129219408,123707.86,68608.33,20858.81,212.80,34027.92,,,
Roanoke,Weekly,"2021-11-28 00:00:00",Organic,1.641039994,6641.38,890.37,2223.65,0.00,3527.36,,,
Sacramento,Weekly,"2021-11-28 00:00:00",Conventional,1.653819091,322629.77,96941.21,141686.77,5510.53,78491.26,,,
Sacramento,Weekly,"2021-11-28 00:00:00",Organic,1.960331050,19493.95,5861.86,3101.54,0.00,10530.55,,,
"San Diego",Weekly,"2021-11-28 00:00:00",Conventional,1.340879217,436801.52,237696.50,45286.81,40366.62,113451.58,,,
"San Diego",Weekly,"2021-11-28 00:00:00",Organic,1.956864264,24933.77,13871.55,3519.03,0.00,7543.19,,,
"San Francisco",Weekly,"2021-11-28 00:00:00",Conventional,1.675380836,575642.42,181890.49,258271.57,11887.58,123592.78,,,
"San Francisco",Weekly,"2021-11-28 00:00:00",Organic,2.053041037,64414.36,20161.64,6089.81,0.00,38162.90,,,
Seattle,Weekly,"2021-11-28 00:00:00",Conventional,1.659929249,356131.13,172304.51,112456.24,3006.45,68363.94,,,
Seattle,Weekly,"2021-11-28 00:00:00",Organic,2.419613865,46033.30,29712.86,10245.13,0.00,6075.30,,,
"South Carolina",Weekly,"2021-11-28 00:00:00",Conventional,1.164377129,366290.70,201124.33,55118.30,1304.28,108743.79,,,
"South Carolina",Weekly,"2021-11-28 00:00:00",Organic,1.545825562,26722.78,3221.91,4087.43,0.00,19413.45,,,
"South Central",Weekly,"2021-11-28 00:00:00",Conventional,0.964007060,3770654.10,1708722.58,600846.56,73365.26,1386922.57,,,
"South Central",Weekly,"2021-11-28 00:00:00",Organic,1.586914458,112374.36,33865.71,4999.27,0.00,73509.39,,,
Southeast,Weekly,"2021-11-28 00:00:00",Conventional,1.056015199,4039500.77,2755437.78,347002.30,18532.76,918527.94,,,
Southeast,Weekly,"2021-11-28 00:00:00",Organic,1.087080523,388792.18,39277.30,25096.04,0.00,324418.85,,,
Spokane,Weekly,"2021-11-28 00:00:00",Conventional,1.446003242,46324.20,23956.06,12422.17,360.33,9585.64,,,
Spokane,Weekly,"2021-11-28 00:00:00",Organic,2.268879259,3206.34,1322.11,847.89,0.00,1036.35,,,
"St. Louis",Weekly,"2021-11-28 00:00:00",Conventional,1.069698243,154118.58,91961.65,12338.84,850.60,48967.49,,,
"St. Louis",Weekly,"2021-11-28 00:00:00",Organic,2.068710508,6163.52,739.22,2374.14,0.00,3050.16,,,
Syracuse,Weekly,"2021-11-28 00:00:00",Conventional,1.181634443,60363.12,14406.93,19037.47,206.41,26712.31,,,
Syracuse,Weekly,"2021-11-28 00:00:00",Organic,1.774452496,3002.59,218.97,105.98,0.00,2677.65,,,
Tampa,Weekly,"2021-11-28 00:00:00",Conventional,1.050641601,456637.37,339630.09,11827.65,3104.69,102074.94,,,
Tampa,Weekly,"2021-11-28 00:00:00",Organic,0.863385244,60833.82,3069.49,76.65,0.00,57687.68,,,
Toledo,Weekly,"2021-11-28 00:00:00",Conventional,1.120108966,90413.16,52029.18,15373.46,3367.85,19642.66,,,
Toledo,Weekly,"2021-11-28 00:00:00",Organic,1.782269173,3107.40,70.98,1339.45,0.00,1696.97,,,
"Total U.S.",Weekly,"2021-11-28 00:00:00",Conventional,1.197427139,28356217.60,13285438.86,6229357.19,818551.41,8021892.06,,,
"Total U.S.",Weekly,"2021-11-28 00:00:00",Organic,1.638755646,1587012.63,382522.09,241740.29,208.31,962537.45,,,
West,Weekly,"2021-11-28 00:00:00",Conventional,1.203045874,4742364.76,2283576.25,1204908.20,124151.36,1129560.17,,,
West,Weekly,"2021-11-28 00:00:00",Organic,2.014714806,237316.44,121035.81,45910.84,0.00,70369.80,,,
"West Tex/New Mexico",Weekly,"2021-11-28 00:00:00",Conventional,0.954919302,648379.90,295885.85,98733.25,10238.46,242763.56,,,
"West Tex/New Mexico",Weekly,"2021-11-28 00:00:00",Organic,1.445500147,28792.23,10888.49,512.60,0.00,17391.15,,,
Wichita,Weekly,"2021-11-28 00:00:00",Conventional,1.013027108,69959.12,42382.68,6092.55,397.75,21086.15,,,
Wichita,Weekly,"2021-11-28 00:00:00",Organic,1.866432738,2211.57,1564.27,18.48,0.00,628.82,,,
Albany,Weekly,"2021-12-05 00:00:00",Conventional,1.065699042,134044.83,44736.90,67915.51,698.07,20694.35,,,
Albany,Weekly,"2021-12-05 00:00:00",Organic,1.636388891,2993.77,224.39,331.71,0.00,2437.68,,,
Atlanta,Weekly,"2021-12-05 00:00:00",Conventional,1.048254546,682572.64,443959.42,125018.50,2508.17,111086.55,,,
Atlanta,Weekly,"2021-12-05 00:00:00",Organic,1.749786908,28007.72,7286.25,10072.64,0.00,10648.82,,,
Baltimore/Washington,Weekly,"2021-12-05 00:00:00",Conventional,1.345852555,817887.00,207339.26,223715.32,8854.06,377978.36,,,
Baltimore/Washington,Weekly,"2021-12-05 00:00:00",Organic,1.788581577,45362.95,933.99,6841.41,1.15,37586.39,,,
Birmingham/Montgomery,Weekly,"2021-12-05 00:00:00",Conventional,1.011214360,272998.83,174602.93,26025.22,2231.22,70139.45,,,
Birmingham/Montgomery,Weekly,"2021-12-05 00:00:00",Organic,1.511550411,11563.76,2963.42,743.50,0.00,7856.84,,,
Boise,Weekly,"2021-12-05 00:00:00",Conventional,1.269259559,100981.94,55998.08,10623.40,7934.13,26426.33,,,
Boise,Weekly,"2021-12-05 00:00:00",Organic,1.874633697,6775.81,816.59,3204.39,0.00,2754.82,,,
Boston,Weekly,"2021-12-05 00:00:00",Conventional,1.469325828,533810.25,66725.00,334025.93,2576.51,130482.81,,,
Boston,Weekly,"2021-12-05 00:00:00",Organic,1.817731589,30369.22,208.89,2270.77,0.00,27889.56,,,
Buffalo/Rochester,Weekly,"2021-12-05 00:00:00",Conventional,1.258638061,158053.15,22873.42,43966.31,879.22,90334.20,,,
Buffalo/Rochester,Weekly,"2021-12-05 00:00:00",Organic,1.722035896,11267.35,1012.28,122.68,0.00,10131.28,,,
California,Weekly,"2021-12-05 00:00:00",Conventional,1.136318101,6044069.14,2759083.10,1605341.59,445899.69,1233744.76,,,
California,Weekly,"2021-12-05 00:00:00",Organic,1.799730697,360141.69,122279.39,105065.10,5.64,132791.56,,,
Charlotte,Weekly,"2021-12-05 00:00:00",Conventional,1.186500457,310219.13,108429.04,46675.33,6562.15,148552.61,,,
Charlotte,Weekly,"2021-12-05 00:00:00",Organic,1.685072469,17422.31,732.63,3025.17,35.76,13628.75,,,
Chicago,Weekly,"2021-12-05 00:00:00",Conventional,0.796804153,1107051.18,647236.92,193419.64,99402.34,166992.28,,,
Chicago,Weekly,"2021-12-05 00:00:00",Organic,1.688015340,56251.23,24718.79,16944.00,0.00,14588.44,,,
Cincinnati/Dayton,Weekly,"2021-12-05 00:00:00",Conventional,1.017055126,290625.01,216576.35,40552.76,823.94,32671.96,,,
Cincinnati/Dayton,Weekly,"2021-12-05 00:00:00",Organic,2.053144160,12717.03,3518.20,7015.97,0.00,2182.87,,,
Columbus,Weekly,"2021-12-05 00:00:00",Conventional,0.966822443,248944.87,182867.40,29049.63,1064.85,35962.99,,,
Columbus,Weekly,"2021-12-05 00:00:00",Organic,1.805102958,7993.60,1856.00,3658.78,0.00,2478.82,,,
"Dallas/Ft. Worth",Weekly,"2021-12-05 00:00:00",Conventional,0.893444195,1179719.71,522034.75,292336.43,13142.82,352205.70,,,
"Dallas/Ft. Worth",Weekly,"2021-12-05 00:00:00",Organic,1.549668418,43929.52,14452.28,1043.14,0.00,28434.11,,,
Denver,Weekly,"2021-12-05 00:00:00",Conventional,1.120900770,866770.79,322115.73,288577.19,35341.06,220736.80,,,
Denver,Weekly,"2021-12-05 00:00:00",Organic,1.653516146,83222.35,71789.85,1482.70,0.00,9949.80,,,
Detroit,Weekly,"2021-12-05 00:00:00",Conventional,1.169829917,353323.22,209436.17,37997.29,23004.62,82885.14,,,
Detroit,Weekly,"2021-12-05 00:00:00",Organic,1.625291638,18449.70,2040.68,5191.14,0.00,11217.88,,,
"Grand Rapids",Weekly,"2021-12-05 00:00:00",Conventional,1.404014296,135875.89,54546.73,20728.33,24580.98,36019.84,,,
"Grand Rapids",Weekly,"2021-12-05 00:00:00",Organic,1.432415468,7980.92,18.13,1043.22,0.00,6919.56,,,
"Great Lakes",Weekly,"2021-12-05 00:00:00",Conventional,0.989019247,3913326.12,2291615.33,692793.65,203116.69,725800.45,,,
"Great Lakes",Weekly,"2021-12-05 00:00:00",Organic,1.731505076,168414.55,51659.93,47457.59,0.00,69297.03,,,
Harrisburg/Scranton,Weekly,"2021-12-05 00:00:00",Conventional,1.101216085,327023.74,128755.85,89539.10,1674.39,107054.40,,,
Harrisburg/Scranton,Weekly,"2021-12-05 00:00:00",Organic,1.611394953,14879.09,705.85,513.35,0.00,13659.89,,,
Hartford/Springfield,Weekly,"2021-12-05 00:00:00",Conventional,1.485160607,301441.13,51551.43,179153.32,1069.15,69667.22,,,
Hartford/Springfield,Weekly,"2021-12-05 00:00:00",Organic,1.917537382,15503.08,870.24,4813.17,0.00,9819.67,,,
Houston,Weekly,"2021-12-05 00:00:00",Conventional,0.991646452,847789.76,369321.98,304234.16,8105.13,166128.49,,,
Houston,Weekly,"2021-12-05 00:00:00",Organic,1.899928760,12863.55,11026.89,293.95,0.00,1542.71,,,
Indianapolis,Weekly,"2021-12-05 00:00:00",Conventional,0.986206414,249499.94,172555.68,27517.65,2323.86,47102.74,,,
Indianapolis,Weekly,"2021-12-05 00:00:00",Organic,1.788210416,7109.89,325.65,3178.36,0.00,3605.88,,,
Jacksonville,Weekly,"2021-12-05 00:00:00",Conventional,1.112029424,169529.51,120228.93,6311.48,1171.92,41817.18,,,
Jacksonville,Weekly,"2021-12-05 00:00:00",Organic,0.997208661,26927.64,6822.15,175.71,0.00,19929.78,,,
"Las Vegas",Weekly,"2021-12-05 00:00:00",Conventional,1.030690822,364038.22,114599.37,128177.39,17754.37,103507.09,,,
"Las Vegas",Weekly,"2021-12-05 00:00:00",Organic,1.728448887,12044.27,4472.20,2342.02,0.00,5230.05,,,
"Los Angeles",Weekly,"2021-12-05 00:00:00",Conventional,1.167350453,2907471.89,1657590.01,269430.74,310762.78,669688.35,,,
"Los Angeles",Weekly,"2021-12-05 00:00:00",Organic,1.846181749,111887.01,60701.81,8275.22,0.00,42909.98,,,
Louisville,Weekly,"2021-12-05 00:00:00",Conventional,1.142681384,103227.97,50396.80,20873.36,490.26,31467.55,,,
Louisville,Weekly,"2021-12-05 00:00:00",Organic,1.920491319,4602.33,364.11,3264.03,0.00,974.18,,,
"Miami/Ft. Lauderdale",Weekly,"2021-12-05 00:00:00",Conventional,1.148856118,759390.99,524519.89,36323.77,2842.36,195701.45,,,
"Miami/Ft. Lauderdale",Weekly,"2021-12-05 00:00:00",Organic,1.034786350,103938.74,3348.85,747.01,0.00,99842.87,,,
Midsouth,Weekly,"2021-12-05 00:00:00",Conventional,1.166629639,3433502.53,1518327.22,626586.32,30570.49,1258018.49,,,
Midsouth,Weekly,"2021-12-05 00:00:00",Organic,1.707166979,179674.38,9896.37,41235.18,59.24,128483.59,,,
Nashville,Weekly,"2021-12-05 00:00:00",Conventional,1.028659267,262648.91,160970.00,23328.86,620.60,77729.45,,,
Nashville,Weekly,"2021-12-05 00:00:00",Organic,1.655215812,12049.48,1667.27,4399.94,0.00,5982.27,,,
"New Orleans/Mobile",Weekly,"2021-12-05 00:00:00",Conventional,0.982851732,275302.18,138650.03,20968.98,1440.73,114242.44,,,
"New Orleans/Mobile",Weekly,"2021-12-05 00:00:00",Organic,1.169687430,12987.72,1155.78,22.29,0.00,11809.64,,,
"New York",Weekly,"2021-12-05 00:00:00",Conventional,1.366153763,1760859.39,590471.71,595858.15,7057.51,567472.02,,,
"New York",Weekly,"2021-12-05 00:00:00",Organic,1.822643557,99113.43,13792.75,12127.29,15.45,73177.94,,,
Northeast,Weekly,"2021-12-05 00:00:00",Conventional,1.276958676,5029181.41,1570966.96,1994768.49,20210.72,1443235.24,,,
Northeast,Weekly,"2021-12-05 00:00:00",Organic,1.794824799,241687.33,24939.88,27276.50,20.65,189449.18,,,
"Northern New England",Weekly,"2021-12-05 00:00:00",Conventional,1.020957086,557525.28,211174.45,281605.23,566.60,64178.99,,,
"Northern New England",Weekly,"2021-12-05 00:00:00",Organic,1.906711540,11738.38,1465.90,385.19,0.00,9887.29,,,
Orlando,Weekly,"2021-12-05 00:00:00",Conventional,1.136727773,380928.91,237722.77,18265.18,3547.54,121393.43,,,
Orlando,Weekly,"2021-12-05 00:00:00",Organic,0.903520853,83201.61,12783.52,177.45,0.00,70240.64,,,
Peoria/Springfield,Weekly,"2021-12-05 00:00:00",Conventional,0.977566960,117787.08,70807.62,15426.06,550.15,31003.25,,,
Peoria/Springfield,Weekly,"2021-12-05 00:00:00",Organic,1.625115947,3233.08,69.38,776.95,0.00,2386.74,,,
Philadelphia,Weekly,"2021-12-05 00:00:00",Conventional,1.202283390,540926.52,190976.81,155524.99,3345.89,191078.83,,,
Philadelphia,Weekly,"2021-12-05 00:00:00",Organic,1.777307993,25710.40,2330.14,4666.92,0.00,18713.33,,,
Phoenix/Tucson,Weekly,"2021-12-05 00:00:00",Conventional,0.864822252,1266887.32,572617.77,511497.18,16684.79,166087.57,,,
Phoenix/Tucson,Weekly,"2021-12-05 00:00:00",Organic,1.620152027,23420.81,8177.59,4079.62,0.00,11163.60,,,
Pittsburgh,Weekly,"2021-12-05 00:00:00",Conventional,1.031876715,137872.72,97645.59,5925.83,992.25,33309.05,,,
Pittsburgh,Weekly,"2021-12-05 00:00:00",Organic,1.568082120,7004.32,1899.57,4.16,0.00,5100.59,,,
Plains,Weekly,"2021-12-05 00:00:00",Conventional,1.156011901,1641359.75,736868.30,367145.82,44525.00,492820.62,,,
Plains,Weekly,"2021-12-05 00:00:00",Organic,1.819435427,45448.52,11949.23,3707.70,3.38,29788.22,,,
Portland,Weekly,"2021-12-05 00:00:00",Conventional,1.209188284,604062.62,382211.87,100082.42,25452.37,96315.96,,,
Portland,Weekly,"2021-12-05 00:00:00",Organic,1.843488644,47980.31,9246.99,34739.00,0.00,3994.33,,,
Providence,Weekly,"2021-12-05 00:00:00",Conventional,1.565590591,70546.98,6690.66,49496.70,358.14,14001.49,,,
Providence,Weekly,"2021-12-05 00:00:00",Organic,1.839070566,3517.13,0.94,5.43,0.00,3510.76,,,
Raleigh/Greensboro,Weekly,"2021-12-05 00:00:00",Conventional,1.174862157,385738.03,149005.59,61521.36,6662.61,168548.47,,,
Raleigh/Greensboro,Weekly,"2021-12-05 00:00:00",Organic,1.667365430,22347.02,660.19,3519.89,18.36,18148.58,,,
Richmond/Norfolk,Weekly,"2021-12-05 00:00:00",Conventional,1.097279567,287702.42,155290.96,48787.86,1837.68,81785.91,,,
Richmond/Norfolk,Weekly,"2021-12-05 00:00:00",Organic,1.618533087,12785.84,733.64,2935.41,0.00,9116.79,,,
Roanoke,Weekly,"2021-12-05 00:00:00",Conventional,1.035364651,171828.13,105909.36,25231.95,432.19,40254.63,,,
Roanoke,Weekly,"2021-12-05 00:00:00",Organic,1.672276668,6838.65,585.91,2445.35,0.00,3807.39,,,
Sacramento,Weekly,"2021-12-05 00:00:00",Conventional,1.239567933,415921.60,109188.91,216984.64,7749.27,81998.77,,,
Sacramento,Weekly,"2021-12-05 00:00:00",Organic,1.798118456,30155.74,5825.70,12510.55,0.00,11819.48,,,
"San Diego",Weekly,"2021-12-05 00:00:00",Conventional,1.075192120,579585.13,313909.56,84887.95,55210.71,125576.90,,,
"San Diego",Weekly,"2021-12-05 00:00:00",Organic,1.968808985,23018.35,12460.57,1355.76,0.00,9202.02,,,
"San Francisco",Weekly,"2021-12-05 00:00:00",Conventional,1.045750754,893069.32,162797.89,595620.55,13481.91,121168.97,,,
"San Francisco",Weekly,"2021-12-05 00:00:00",Organic,1.779978440,107004.39,22115.67,45900.99,0.00,38987.73,,,
Seattle,Weekly,"2021-12-05 00:00:00",Conventional,1.466255584,507155.61,284941.77,144061.52,3644.80,74507.52,,,
Seattle,Weekly,"2021-12-05 00:00:00",Organic,1.987546076,65747.36,27013.77,30739.85,15.84,7977.90,,,
"South Carolina",Weekly,"2021-12-05 00:00:00",Conventional,1.138830000,420088.92,216443.81,62210.04,2409.36,139025.71,,,
"South Carolina",Weekly,"2021-12-05 00:00:00",Organic,1.505967116,31180.95,4675.56,3466.37,7.11,23031.91,,,
"South Central",Weekly,"2021-12-05 00:00:00",Conventional,0.933481854,4542519.73,2287904.02,858143.24,78422.31,1316788.95,,,
"South Central",Weekly,"2021-12-05 00:00:00",Organic,1.579769445,138512.30,43782.24,5481.80,0.00,89248.27,,,
Southeast,Weekly,"2021-12-05 00:00:00",Conventional,1.093624509,4167690.22,2717866.17,359629.63,24056.65,1066134.23,,,
Southeast,Weekly,"2021-12-05 00:00:00",Organic,1.059105485,474884.07,58666.54,19758.10,7.64,396451.79,,,
Spokane,Weekly,"2021-12-05 00:00:00",Conventional,1.214588475,78444.66,43853.45,17542.47,73.11,16975.63,,,
Spokane,Weekly,"2021-12-05 00:00:00",Organic,1.615156735,6090.78,1725.01,3208.14,0.00,1157.63,,,
"St. Louis",Weekly,"2021-12-05 00:00:00",Conventional,1.034355619,186601.23,116787.70,13462.29,1237.37,55113.86,,,
"St. Louis",Weekly,"2021-12-05 00:00:00",Organic,2.048858307,6321.39,908.44,2189.44,0.00,3223.51,,,
Syracuse,Weekly,"2021-12-05 00:00:00",Conventional,1.170012575,81512.81,18826.75,29315.47,281.52,33089.06,,,
Syracuse,Weekly,"2021-12-05 00:00:00",Organic,1.679547895,3379.08,206.47,137.26,0.00,3035.35,,,
Tampa,Weekly,"2021-12-05 00:00:00",Conventional,1.115340866,413040.58,279812.98,13152.48,4814.78,115260.34,,,
Tampa,Weekly,"2021-12-05 00:00:00",Organic,0.848644301,77280.95,7183.75,150.15,0.00,69947.06,,,
Toledo,Weekly,"2021-12-05 00:00:00",Conventional,0.976387422,128228.75,90675.31,12796.19,2866.14,21891.11,,,
Toledo,Weekly,"2021-12-05 00:00:00",Organic,1.669379148,3399.33,573.91,1173.74,0.00,1651.68,,,
"Total U.S.",Weekly,"2021-12-05 00:00:00",Conventional,1.102431798,35120338.28,16853507.20,8422070.77,1002934.74,8840178.66,,,
"Total U.S.",Weekly,"2021-12-05 00:00:00",Organic,1.582568354,1981588.26,499426.25,357917.22,112.68,1124130.99,,,
West,Weekly,"2021-12-05 00:00:00",Conventional,1.079919850,6348689.38,2970876.10,1917662.03,156133.19,1303635.92,,,
West,Weekly,"2021-12-05 00:00:00",Organic,1.746793758,372825.41,176252.68,107935.26,16.14,88621.33,,,
"West Tex/New Mexico",Weekly,"2021-12-05 00:00:00",Conventional,0.941736838,811481.77,365506.95,146494.66,12876.06,285161.97,,,
"West Tex/New Mexico",Weekly,"2021-12-05 00:00:00",Organic,1.402279961,35257.67,12996.34,903.70,0.00,21357.63,,,
Wichita,Weekly,"2021-12-05 00:00:00",Conventional,0.976559192,90293.32,42072.30,24010.26,575.53,23635.23,,,
Wichita,Weekly,"2021-12-05 00:00:00",Organic,1.854001930,2514.05,1681.29,3.26,0.00,829.50,,,
Albany,Weekly,"2021-12-12 00:00:00",Conventional,1.095275335,109882.72,32233.84,51334.83,656.80,25657.25,,,
Albany,Weekly,"2021-12-12 00:00:00",Organic,1.712798186,2815.39,217.53,294.12,0.00,2303.74,,,
Atlanta,Weekly,"2021-12-12 00:00:00",Conventional,1.061953266,665605.51,400568.47,143453.64,2414.30,119169.10,,,
Atlanta,Weekly,"2021-12-12 00:00:00",Organic,1.820465612,27924.16,5100.73,10757.54,0.00,12065.89,,,
Baltimore/Washington,Weekly,"2021-12-12 00:00:00",Conventional,1.352287674,824270.13,213880.94,222849.04,7260.22,380279.92,,,
Baltimore/Washington,Weekly,"2021-12-12 00:00:00",Organic,1.845022660,45790.58,1027.85,7320.70,6.89,37435.13,,,
Birmingham/Montgomery,Weekly,"2021-12-12 00:00:00",Conventional,1.013653525,267771.33,165247.37,29317.73,1875.20,71331.03,,,
Birmingham/Montgomery,Weekly,"2021-12-12 00:00:00",Organic,1.573572097,10626.94,1818.47,683.91,0.00,8124.56,,,
Boise,Weekly,"2021-12-12 00:00:00",Conventional,1.081997541,114505.14,69536.08,13679.50,6259.77,25029.78,,,
Boise,Weekly,"2021-12-12 00:00:00",Organic,2.062817779,5864.23,805.34,2516.52,0.00,2542.37,,,
Boston,Weekly,"2021-12-12 00:00:00",Conventional,1.533370654,522281.18,51375.41,334753.17,2207.53,133945.07,,,
Boston,Weekly,"2021-12-12 00:00:00",Organic,1.818721739,30365.69,244.37,1908.50,1.53,28211.28,,,
Buffalo/Rochester,Weekly,"2021-12-12 00:00:00",Conventional,1.261601756,156362.97,23385.98,42699.55,728.95,89548.49,,,
Buffalo/Rochester,Weekly,"2021-12-12 00:00:00",Organic,1.721833880,11782.76,1009.08,87.32,0.00,10683.05,,,
California,Weekly,"2021-12-12 00:00:00",Conventional,1.313130699,5204440.83,2463179.78,986222.01,434439.29,1320599.74,,,
California,Weekly,"2021-12-12 00:00:00",Organic,1.761224553,361323.37,131194.65,102999.48,0.00,127129.23,,,
Charlotte,Weekly,"2021-12-12 00:00:00",Conventional,1.206773120,289089.08,104353.12,46818.63,4923.34,132994.00,,,
Charlotte,Weekly,"2021-12-12 00:00:00",Organic,1.670773626,19257.95,75.29,3037.51,12.30,16132.85,,,
