Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Pittsburgh,Weekly,"2022-08-28 00:00:00",Conventional,1.105134038,132959.57,58664.38,14772.34,40.32,59482.53,,,
Pittsburgh,Weekly,"2022-08-28 00:00:00",Organic,1.672712834,8820.76,1856.04,2.82,0.00,6961.90,,,
Plains,Weekly,"2022-08-28 00:00:00",Conventional,1.180783762,1743179.13,877637.56,330890.08,2700.14,531951.36,,,
Plains,Weekly,"2022-08-28 00:00:00",Organic,1.696071102,48106.16,14067.39,3832.97,0.00,30205.81,,,
Portland,Weekly,"2022-08-28 00:00:00",Conventional,1.461205515,643711.98,420386.72,108963.80,24971.11,89390.35,,,
Portland,Weekly,"2022-08-28 00:00:00",Organic,2.300939277,33471.06,4335.62,26547.59,0.00,2587.86,,,
Providence,Weekly,"2022-08-28 00:00:00",Conventional,1.520209737,74359.81,4651.74,55356.78,66.34,14284.94,,,
Providence,Weekly,"2022-08-28 00:00:00",Organic,1.842556934,4143.55,5.36,8.16,0.00,4130.03,,,
Raleigh/Greensboro,Weekly,"2022-08-28 00:00:00",Conventional,1.339268260,365117.68,103186.16,102935.53,1529.99,157466.00,,,
Raleigh/Greensboro,Weekly,"2022-08-28 00:00:00",Organic,1.750526806,32741.71,777.39,2619.48,31.05,29313.79,,,
Richmond/Norfolk,Weekly,"2022-08-28 00:00:00",Conventional,1.213616537,263685.42,104322.27,49541.45,16153.92,93667.78,,,
Richmond/Norfolk,Weekly,"2022-08-28 00:00:00",Organic,1.503830876,20869.57,24.78,3627.29,5.37,17212.12,,,
Roanoke,Weekly,"2022-08-28 00:00:00",Conventional,1.111880741,162820.32,76414.70,24073.84,13466.78,48865.00,,,
Roanoke,Weekly,"2022-08-28 00:00:00",Organic,1.616543183,8576.62,1.16,3156.20,0.00,5419.25,,,
Sacramento,Weekly,"2022-08-28 00:00:00",Conventional,1.544986636,448115.49,236758.48,113417.84,4023.14,93916.02,,,
Sacramento,Weekly,"2022-08-28 00:00:00",Organic,1.815239594,22756.28,4775.77,2881.68,0.00,15098.84,,,
"San Diego",Weekly,"2022-08-28 00:00:00",Conventional,1.455818832,558401.41,324941.66,50127.09,65201.77,118130.89,,,
"San Diego",Weekly,"2022-08-28 00:00:00",Organic,2.175928446,18069.52,10140.26,983.12,0.00,6946.14,,,
"San Francisco",Weekly,"2022-08-28 00:00:00",Conventional,1.586529753,859494.23,652446.46,83516.39,6037.25,117494.13,,,
"San Francisco",Weekly,"2022-08-28 00:00:00",Organic,2.182178989,53787.88,13515.07,6118.86,0.00,34153.95,,,
Seattle,Weekly,"2022-08-28 00:00:00",Conventional,1.734506141,503523.34,270689.63,122301.01,30632.35,79900.35,,,
Seattle,Weekly,"2022-08-28 00:00:00",Organic,2.479663478,51915.81,9658.66,36389.21,2.25,5865.69,,,
"South Carolina",Weekly,"2022-08-28 00:00:00",Conventional,1.244413197,449338.51,188760.66,82660.64,8772.50,169144.72,,,
"South Carolina",Weekly,"2022-08-28 00:00:00",Organic,1.843714794,21526.86,833.29,3992.98,28.51,16672.09,,,
"South Central",Weekly,"2022-08-28 00:00:00",Conventional,1.017506288,4687044.17,2488171.10,596375.99,134356.83,1467601.88,,,
"South Central",Weekly,"2022-08-28 00:00:00",Organic,1.529287353,97268.43,27196.06,5005.14,0.00,65067.23,,,
Southeast,Weekly,"2022-08-28 00:00:00",Conventional,1.113437180,4512048.63,2636048.35,325394.25,70239.92,1480365.57,,,
Southeast,Weekly,"2022-08-28 00:00:00",Organic,1.357392923,337053.89,16946.24,28245.24,31.68,291830.73,,,
Spokane,Weekly,"2022-08-28 00:00:00",Conventional,1.488109882,75708.06,48790.74,14261.65,4.83,12650.85,,,
Spokane,Weekly,"2022-08-28 00:00:00",Organic,2.424257485,4181.49,83.29,3359.52,0.00,738.68,,,
"St. Louis",Weekly,"2022-08-28 00:00:00",Conventional,1.028263409,205764.40,118656.72,20548.23,31.65,66527.80,,,
"St. Louis",Weekly,"2022-08-28 00:00:00",Organic,2.255648404,4899.84,958.71,2236.19,0.00,1704.94,,,
Syracuse,Weekly,"2022-08-28 00:00:00",Conventional,1.228136485,78940.31,11310.06,35946.06,273.94,31410.25,,,
Syracuse,Weekly,"2022-08-28 00:00:00",Organic,1.638091569,4410.10,227.76,83.27,0.00,4099.07,,,
Tampa,Weekly,"2022-08-28 00:00:00",Conventional,1.114805550,477604.29,333788.86,5945.39,98.81,137771.23,,,
Tampa,Weekly,"2022-08-28 00:00:00",Organic,1.042193025,61588.00,2423.11,66.38,0.00,59098.51,,,
Toledo,Weekly,"2022-08-28 00:00:00",Conventional,1.091743519,109106.73,44361.76,18333.23,16944.15,29467.58,,,
Toledo,Weekly,"2022-08-28 00:00:00",Organic,1.589312913,4387.06,7.35,1982.27,0.00,2397.44,,,
"Total U.S.",Weekly,"2022-08-28 00:00:00",Conventional,1.230857729,34988704.27,16167108.16,7556486.21,1632650.77,9631769.39,,,
"Total U.S.",Weekly,"2022-08-28 00:00:00",Organic,1.732015970,1678829.05,323414.02,290963.78,12052.02,1052399.24,,,
West,Weekly,"2022-08-28 00:00:00",Conventional,1.240368388,6041958.87,3298751.50,1030647.12,340252.26,1372159.55,,,
West,Weekly,"2022-08-28 00:00:00",Organic,2.213324609,244869.02,87854.16,107132.33,2.29,49880.24,,,
"West Tex/New Mexico",Weekly,"2022-08-28 00:00:00",Conventional,0.971815532,812314.29,380828.21,91179.97,49338.97,290447.56,,,
"West Tex/New Mexico",Weekly,"2022-08-28 00:00:00",Organic,1.391798037,19412.62,2890.40,1246.27,0.00,15275.95,,,
Wichita,Weekly,"2022-08-28 00:00:00",Conventional,1.094800628,88390.32,52311.87,11253.38,5.31,24819.77,,,
Wichita,Weekly,"2022-08-28 00:00:00",Organic,1.750780053,2834.82,1928.12,11.71,0.00,894.99,,,
Albany,Weekly,"2022-09-04 00:00:00",Conventional,1.216268428,98080.07,11638.12,66109.37,27.23,20305.37,,,
Albany,Weekly,"2022-09-04 00:00:00",Organic,2.120785052,3536.48,270.29,375.91,0.00,2890.28,,,
Atlanta,Weekly,"2022-09-04 00:00:00",Conventional,1.124468860,725642.82,443875.11,23394.48,85174.72,173198.50,,,
Atlanta,Weekly,"2022-09-04 00:00:00",Organic,1.894579728,21897.09,685.58,14043.18,0.00,7168.34,,,
Baltimore/Washington,Weekly,"2022-09-04 00:00:00",Conventional,1.293444655,835324.69,249001.17,230309.12,2459.12,353555.28,,,
Baltimore/Washington,Weekly,"2022-09-04 00:00:00",Organic,1.990644924,60083.11,801.76,4583.03,7478.81,47219.52,,,
Birmingham/Montgomery,Weekly,"2022-09-04 00:00:00",Conventional,0.982171051,363994.99,190515.78,37175.25,6075.61,130228.35,,,
Birmingham/Montgomery,Weekly,"2022-09-04 00:00:00",Organic,1.603837934,8468.08,105.43,818.25,0.00,7544.41,,,
Boise,Weekly,"2022-09-04 00:00:00",Conventional,1.309910715,112832.70,59343.91,28907.03,82.00,24499.75,,,
Boise,Weekly,"2022-09-04 00:00:00",Organic,2.778695050,4425.22,67.67,3716.14,0.00,641.42,,,
Boston,Weekly,"2022-09-04 00:00:00",Conventional,1.423258827,508329.69,36031.29,337016.10,206.15,135076.15,,,
Boston,Weekly,"2022-09-04 00:00:00",Organic,1.831655222,32849.27,209.33,1866.54,0.00,30773.40,,,
Buffalo/Rochester,Weekly,"2022-09-04 00:00:00",Conventional,1.266870455,167068.45,21466.06,47519.61,1312.85,96769.93,,,
Buffalo/Rochester,Weekly,"2022-09-04 00:00:00",Organic,1.868073662,13001.17,743.05,93.12,0.00,12165.00,,,
California,Weekly,"2022-09-04 00:00:00",Conventional,1.395390605,6462621.01,3817207.00,655109.65,762858.59,1227445.78,,,
California,Weekly,"2022-09-04 00:00:00",Organic,2.147031851,234227.23,103718.71,17453.50,0.00,113055.02,,,
Charlotte,Weekly,"2022-09-04 00:00:00",Conventional,1.299902521,324385.47,111875.84,77901.70,2462.63,132145.30,,,
Charlotte,Weekly,"2022-09-04 00:00:00",Organic,1.821213528,18804.79,609.02,2085.51,15.41,16094.85,,,
Chicago,Weekly,"2022-09-04 00:00:00",Conventional,1.456954063,978102.38,288884.27,403678.57,110829.36,174710.17,,,
Chicago,Weekly,"2022-09-04 00:00:00",Organic,1.816286951,43468.98,16671.06,14979.81,0.00,11818.10,,,
Cincinnati/Dayton,Weekly,"2022-09-04 00:00:00",Conventional,1.222001438,296482.24,108838.16,28212.08,121286.32,38145.69,,,
Cincinnati/Dayton,Weekly,"2022-09-04 00:00:00",Organic,1.746099485,14885.86,9.62,11161.16,0.00,3715.08,,,
Columbus,Weekly,"2022-09-04 00:00:00",Conventional,1.202649309,238784.19,90415.73,23488.29,79524.42,45355.74,,,
Columbus,Weekly,"2022-09-04 00:00:00",Organic,1.866341171,8638.32,614.05,4841.51,0.00,3182.76,,,
"Dallas/Ft. Worth",Weekly,"2022-09-04 00:00:00",Conventional,0.923380260,1396973.09,607837.21,336722.65,17030.37,435382.85,,,
"Dallas/Ft. Worth",Weekly,"2022-09-04 00:00:00",Organic,1.540742525,34935.58,15655.57,824.35,0.00,18455.66,,,
Denver,Weekly,"2022-09-04 00:00:00",Conventional,1.214237952,960911.15,362171.55,193618.07,180188.45,224933.09,,,
Denver,Weekly,"2022-09-04 00:00:00",Organic,1.946072395,33757.16,26455.96,908.28,0.00,6392.93,,,
Detroit,Weekly,"2022-09-04 00:00:00",Conventional,1.050171962,482070.55,135177.15,163464.60,87016.89,96411.90,,,
Detroit,Weekly,"2022-09-04 00:00:00",Organic,1.790665908,12118.19,162.32,6616.81,0.00,5339.07,,,
"Grand Rapids",Weekly,"2022-09-04 00:00:00",Conventional,0.943920768,231900.34,32510.02,57122.70,88067.55,54200.07,,,
"Grand Rapids",Weekly,"2022-09-04 00:00:00",Organic,1.808282824,4365.39,2.39,542.76,0.00,3820.24,,,
"Great Lakes",Weekly,"2022-09-04 00:00:00",Conventional,1.160996262,4290586.65,1317352.90,1230743.13,888734.92,853755.69,,,
"Great Lakes",Weekly,"2022-09-04 00:00:00",Organic,1.776184088,151478.93,29595.50,55820.68,0.00,66062.75,,,
Harrisburg/Scranton,Weekly,"2022-09-04 00:00:00",Conventional,1.139148475,343485.82,127796.53,92775.09,346.63,122567.57,,,
Harrisburg/Scranton,Weekly,"2022-09-04 00:00:00",Organic,1.603450496,14054.78,248.19,587.14,0.00,13219.45,,,
Hartford/Springfield,Weekly,"2022-09-04 00:00:00",Conventional,1.229194705,324927.98,16574.08,244784.15,139.24,63430.52,,,
Hartford/Springfield,Weekly,"2022-09-04 00:00:00",Organic,1.957352021,17885.14,504.26,4036.46,0.00,13344.42,,,
Houston,Weekly,"2022-09-04 00:00:00",Conventional,1.048957006,940166.54,413294.63,299683.58,15003.39,212184.94,,,
Houston,Weekly,"2022-09-04 00:00:00",Organic,1.560208441,15947.65,9643.69,234.04,0.00,6069.92,,,
Indianapolis,Weekly,"2022-09-04 00:00:00",Conventional,1.119407768,249590.09,99665.51,21895.25,80476.67,47552.67,,,
Indianapolis,Weekly,"2022-09-04 00:00:00",Organic,1.641283141,9400.95,173.61,4882.21,0.00,4345.14,,,
Jacksonville,Weekly,"2022-09-04 00:00:00",Conventional,1.088203205,240904.31,146235.44,16325.83,34.54,78308.51,,,
Jacksonville,Weekly,"2022-09-04 00:00:00",Organic,2.021720198,8427.39,102.84,129.37,0.00,8195.18,,,
"Las Vegas",Weekly,"2022-09-04 00:00:00",Conventional,0.951633923,506456.39,294004.80,97098.06,129.35,115224.19,,,
"Las Vegas",Weekly,"2022-09-04 00:00:00",Organic,1.931380498,11101.04,6160.76,1835.56,0.00,3104.72,,,
"Los Angeles",Weekly,"2022-09-04 00:00:00",Conventional,1.275092147,3199236.90,1856883.67,109425.31,580641.32,652286.59,,,
"Los Angeles",Weekly,"2022-09-04 00:00:00",Organic,2.149810854,88743.62,50928.52,4069.05,0.00,33746.05,,,
Louisville,Weekly,"2022-09-04 00:00:00",Conventional,1.089381086,115778.22,38213.49,14686.57,34209.28,28668.88,,,
Louisville,Weekly,"2022-09-04 00:00:00",Organic,1.816488982,5514.14,0.00,4964.64,0.00,549.50,,,
"Miami/Ft. Lauderdale",Weekly,"2022-09-04 00:00:00",Conventional,1.188873679,827671.08,624044.15,21423.15,130.43,182071.64,,,
"Miami/Ft. Lauderdale",Weekly,"2022-09-04 00:00:00",Organic,1.282210258,82284.59,4859.70,521.54,0.00,76903.34,,,
Midsouth,Weekly,"2022-09-04 00:00:00",Conventional,1.198909146,3613548.95,1305407.35,788449.90,236552.84,1283138.87,,,
Midsouth,Weekly,"2022-09-04 00:00:00",Organic,1.794667396,217566.59,3385.84,47814.95,8902.07,157463.72,,,
Nashville,Weekly,"2022-09-04 00:00:00",Conventional,1.089486668,281780.18,129987.97,29597.26,33170.77,89024.19,,,
Nashville,Weekly,"2022-09-04 00:00:00",Organic,1.935598418,11779.03,50.94,7642.87,0.00,4085.22,,,
"New Orleans/Mobile",Weekly,"2022-09-04 00:00:00",Conventional,0.907447614,332056.12,164021.19,15830.70,762.83,151441.39,,,
"New Orleans/Mobile",Weekly,"2022-09-04 00:00:00",Organic,1.255184087,10071.99,369.79,18.11,0.00,9684.09,,,
"New York",Weekly,"2022-09-04 00:00:00",Conventional,1.304104508,1478231.00,101580.69,833156.76,2047.28,541446.28,,,
"New York",Weekly,"2022-09-04 00:00:00",Organic,1.249942938,175284.09,76067.87,15894.39,4669.60,78652.23,,,
Northeast,Weekly,"2022-09-04 00:00:00",Conventional,1.274800142,4514283.55,628410.33,2397387.39,6584.52,1481901.30,,,
Northeast,Weekly,"2022-09-04 00:00:00",Organic,1.551921104,340428.96,85720.47,26398.23,9906.30,218403.96,,,
"Northern New England",Weekly,"2022-09-04 00:00:00",Conventional,1.330873574,397680.34,59005.05,265648.50,116.91,72909.88,,,
"Northern New England",Weekly,"2022-09-04 00:00:00",Organic,2.165485626,15810.72,2340.91,352.60,0.00,13117.20,,,
Orlando,Weekly,"2022-09-04 00:00:00",Conventional,1.125111655,508162.38,323013.46,24009.25,83.21,161056.46,,,
Orlando,Weekly,"2022-09-04 00:00:00",Organic,1.174240076,50483.85,2387.59,98.70,0.00,47997.56,,,
Peoria/Springfield,Weekly,"2022-09-04 00:00:00",Conventional,1.049306262,119537.21,47449.29,19439.90,24378.97,28269.05,,,
Peoria/Springfield,Weekly,"2022-09-04 00:00:00",Organic,1.708493745,3075.09,15.12,1229.23,0.00,1830.74,,,
Philadelphia,Weekly,"2022-09-04 00:00:00",Conventional,1.157294320,507862.69,128273.05,168274.72,761.78,210553.13,,,
Philadelphia,Weekly,"2022-09-04 00:00:00",Organic,1.968063032,27392.67,1038.03,1791.77,4850.43,19712.44,,,
Phoenix/Tucson,Weekly,"2022-09-04 00:00:00",Conventional,0.961298204,1351488.99,828608.01,94888.95,241996.42,185995.61,,,
Phoenix/Tucson,Weekly,"2022-09-04 00:00:00",Organic,1.807841600,31525.56,15765.25,4221.34,0.00,11538.98,,,
Pittsburgh,Weekly,"2022-09-04 00:00:00",Conventional,1.234702820,124395.44,64203.14,18205.47,51.03,41935.79,,,
Pittsburgh,Weekly,"2022-09-04 00:00:00",Organic,1.624361082,9157.81,1949.05,0.00,0.00,7208.75,,,
Plains,Weekly,"2022-09-04 00:00:00",Conventional,1.113917182,1908160.05,896679.49,469419.55,5323.74,536737.27,,,
Plains,Weekly,"2022-09-04 00:00:00",Organic,1.641125372,56052.28,15108.65,6096.04,0.00,34847.59,,,
Portland,Weekly,"2022-09-04 00:00:00",Conventional,1.511115045,594148.25,296018.53,176793.63,27830.30,93505.77,,,
Portland,Weekly,"2022-09-04 00:00:00",Organic,2.342760228,31077.87,5311.72,23442.63,0.00,2323.52,,,
Providence,Weekly,"2022-09-04 00:00:00",Conventional,1.445707791,77400.88,4840.48,57846.12,59.52,14654.77,,,
Providence,Weekly,"2022-09-04 00:00:00",Organic,1.842409559,4487.81,10.88,13.61,0.00,4463.32,,,
Raleigh/Greensboro,Weekly,"2022-09-04 00:00:00",Conventional,1.314598942,374387.40,118016.42,102825.12,1849.84,151696.02,,,
Raleigh/Greensboro,Weekly,"2022-09-04 00:00:00",Organic,1.850727499,26452.00,860.31,2455.02,37.44,23099.23,,,
Richmond/Norfolk,Weekly,"2022-09-04 00:00:00",Conventional,1.151187737,290674.79,103638.85,64102.43,28274.03,94659.48,,,
Richmond/Norfolk,Weekly,"2022-09-04 00:00:00",Organic,1.473356880,22447.00,121.84,3842.95,0.00,18482.21,,,
Roanoke,Weekly,"2022-09-04 00:00:00",Conventional,1.067610473,178255.64,71822.28,33790.64,24021.82,48620.90,,,
Roanoke,Weekly,"2022-09-04 00:00:00",Organic,1.626393626,8103.31,4.73,3496.12,0.00,4602.46,,,
Sacramento,Weekly,"2022-09-04 00:00:00",Conventional,1.490679632,505209.77,226262.51,170866.45,5193.78,102887.03,,,
Sacramento,Weekly,"2022-09-04 00:00:00",Organic,1.997638195,19172.61,4317.34,2446.27,0.00,12409.00,,,
"San Diego",Weekly,"2022-09-04 00:00:00",Conventional,1.375159789,600042.29,352569.71,33940.72,85254.06,128277.80,,,
"San Diego",Weekly,"2022-09-04 00:00:00",Organic,2.183479538,19760.81,12103.88,885.21,0.00,6771.71,,,
"San Francisco",Weekly,"2022-09-04 00:00:00",Conventional,1.675311665,830057.48,586681.95,113647.28,7574.71,122153.55,,,
"San Francisco",Weekly,"2022-09-04 00:00:00",Organic,2.267159155,55509.17,17104.15,5065.98,0.00,33339.04,,,
Seattle,Weekly,"2022-09-04 00:00:00",Conventional,1.744470114,577686.37,241850.48,203796.62,49646.57,82392.70,,,
Seattle,Weekly,"2022-09-04 00:00:00",Organic,2.549897253,46277.96,8415.45,32379.01,0.00,5483.49,,,
"South Carolina",Weekly,"2022-09-04 00:00:00",Conventional,1.173387015,520133.65,225995.57,85763.30,19824.47,188550.31,,,
"South Carolina",Weekly,"2022-09-04 00:00:00",Organic,1.914886510,19416.01,1176.99,3904.52,25.81,14308.70,,,
"South Central",Weekly,"2022-09-04 00:00:00",Conventional,0.964081819,5303137.59,2650365.93,968233.80,120641.07,1562958.41,,,
"South Central",Weekly,"2022-09-04 00:00:00",Organic,1.473106127,117332.64,34481.58,5887.53,0.00,76963.52,,,
Southeast,Weekly,"2022-09-04 00:00:00",Conventional,1.103271076,5064851.91,3133914.71,310533.50,159135.70,1461266.27,,,
Southeast,Weekly,"2022-09-04 00:00:00",Organic,1.327105451,325545.01,12508.32,25341.23,28.79,287666.68,,,
Spokane,Weekly,"2022-09-04 00:00:00",Conventional,1.549625183,85155.58,45377.89,26635.79,3.04,13138.86,,,
Spokane,Weekly,"2022-09-04 00:00:00",Organic,2.574680011,3636.70,92.70,2864.00,0.00,680.01,,,
"St. Louis",Weekly,"2022-09-04 00:00:00",Conventional,0.981275275,215836.54,126824.20,22940.42,33.49,66038.42,,,
"St. Louis",Weekly,"2022-09-04 00:00:00",Organic,2.067231380,5493.71,978.41,2474.89,0.00,2040.41,,,
Syracuse,Weekly,"2022-09-04 00:00:00",Conventional,1.251163770,74071.19,9616.38,31757.23,248.61,32448.97,,,
Syracuse,Weekly,"2022-09-04 00:00:00",Organic,1.682071080,4526.23,305.77,50.47,0.00,4170.00,,,
Tampa,Weekly,"2022-09-04 00:00:00",Conventional,1.121987772,537812.79,404654.65,7346.70,51.03,125760.41,,,
Tampa,Weekly,"2022-09-04 00:00:00",Organic,0.996610866,66628.23,1254.05,88.20,0.00,65285.97,,,
Toledo,Weekly,"2022-09-04 00:00:00",Conventional,1.047806059,142266.21,43638.43,15710.51,50706.88,32210.40,,,
Toledo,Weekly,"2022-09-04 00:00:00",Organic,1.657390246,4324.08,2.56,2187.53,0.00,2133.98,,,
"Total U.S.",Weekly,"2022-09-04 00:00:00",Conventional,1.189932113,38246267.39,17319657.36,8304172.48,2860025.19,9761064.16,,,
"Total U.S.",Weekly,"2022-09-04 00:00:00",Organic,1.729803639,1694147.28,380823.94,279115.82,18837.16,1015370.36,,,
West,Weekly,"2022-09-04 00:00:00",Conventional,1.212852339,7089077.70,3570319.66,1484295.55,680193.81,1353860.57,,,
West,Weekly,"2022-09-04 00:00:00",Organic,2.158716572,251515.64,96304.86,94303.66,0.00,60907.12,,,
"West Tex/New Mexico",Weekly,"2022-09-04 00:00:00",Conventional,0.927516383,926239.30,459484.05,102434.45,57630.36,305399.74,,,
"West Tex/New Mexico",Weekly,"2022-09-04 00:00:00",Organic,1.361477675,20279.10,3789.17,566.74,0.00,15923.19,,,
Wichita,Weekly,"2022-09-04 00:00:00",Conventional,1.045978703,101532.42,51270.07,26068.08,33.40,24160.87,,,
Wichita,Weekly,"2022-09-04 00:00:00",Organic,1.715772124,2635.14,1680.76,14.90,0.00,939.49,,,
Albany,Weekly,"2022-09-11 00:00:00",Conventional,1.075008670,109227.04,12791.67,60751.71,30.71,35652.95,,,
Albany,Weekly,"2022-09-11 00:00:00",Organic,2.106136942,3594.13,157.07,603.61,0.00,2833.45,,,
Atlanta,Weekly,"2022-09-11 00:00:00",Conventional,1.099875087,732534.66,440917.63,14490.09,95184.97,181941.97,,,
Atlanta,Weekly,"2022-09-11 00:00:00",Organic,1.774381384,24947.06,96.91,14546.92,0.00,10303.23,,,
Baltimore/Washington,Weekly,"2022-09-11 00:00:00",Conventional,1.327933269,817341.35,237133.50,225031.78,10997.54,344178.54,,,
Baltimore/Washington,Weekly,"2022-09-11 00:00:00",Organic,2.015976585,58788.77,583.33,9268.57,4338.90,44597.97,,,
Birmingham/Montgomery,Weekly,"2022-09-11 00:00:00",Conventional,1.004240118,328073.49,181643.51,30516.63,5721.08,110192.27,,,
Birmingham/Montgomery,Weekly,"2022-09-11 00:00:00",Organic,1.393475723,11230.45,40.50,791.88,0.00,10398.06,,,
Boise,Weekly,"2022-09-11 00:00:00",Conventional,1.243339946,105248.75,43837.00,37353.22,117.76,23940.76,,,
Boise,Weekly,"2022-09-11 00:00:00",Organic,2.353458095,4291.43,123.40,3733.33,0.00,434.70,,,
Boston,Weekly,"2022-09-11 00:00:00",Conventional,1.532604465,501897.96,33369.80,323437.18,53.33,145037.65,,,
Boston,Weekly,"2022-09-11 00:00:00",Organic,1.827656512,35271.00,184.09,2305.23,0.00,32781.68,,,
Buffalo/Rochester,Weekly,"2022-09-11 00:00:00",Conventional,1.183002432,180849.48,34729.32,43688.57,1447.53,100984.06,,,
Buffalo/Rochester,Weekly,"2022-09-11 00:00:00",Organic,1.734563577,13083.11,715.74,97.43,0.00,12269.94,,,
California,Weekly,"2022-09-11 00:00:00",Conventional,1.378161168,5779013.80,3142487.88,593551.72,806414.08,1236560.12,,,
California,Weekly,"2022-09-11 00:00:00",Organic,2.046121222,371242.60,102524.54,128850.32,2.56,139865.18,,,
Charlotte,Weekly,"2022-09-11 00:00:00",Conventional,1.254930581,317275.53,109540.33,71797.75,2207.47,133729.98,,,
Charlotte,Weekly,"2022-09-11 00:00:00",Organic,1.598010961,19516.27,624.04,2971.02,42.19,15879.02,,,
Chicago,Weekly,"2022-09-11 00:00:00",Conventional,1.358537900,833292.59,279088.77,246797.41,114759.86,192646.55,,,
Chicago,Weekly,"2022-09-11 00:00:00",Organic,1.687088608,31148.86,4896.96,12157.05,0.00,14094.85,,,
Cincinnati/Dayton,Weekly,"2022-09-11 00:00:00",Conventional,1.235868168,265053.49,112686.65,20359.83,93046.53,38960.48,,,
Cincinnati/Dayton,Weekly,"2022-09-11 00:00:00",Organic,1.693715787,14897.82,2.11,12018.21,0.00,2877.50,,,
Columbus,Weekly,"2022-09-11 00:00:00",Conventional,1.175059513,220594.31,104147.70,21649.00,51984.95,42812.67,,,
Columbus,Weekly,"2022-09-11 00:00:00",Organic,1.850771891,7450.81,560.07,4387.82,0.00,2502.92,,,
"Dallas/Ft. Worth",Weekly,"2022-09-11 00:00:00",Conventional,0.903221030,1369096.69,580412.61,354226.70,9735.08,424722.30,,,
"Dallas/Ft. Worth",Weekly,"2022-09-11 00:00:00",Organic,1.407786236,33737.48,13282.32,844.10,0.00,19611.06,,,
Denver,Weekly,"2022-09-11 00:00:00",Conventional,1.208959171,877466.87,308914.46,182039.96,179677.33,206835.11,,,
Denver,Weekly,"2022-09-11 00:00:00",Organic,1.916345260,31160.20,23759.03,750.46,0.00,6650.70,,,
Detroit,Weekly,"2022-09-11 00:00:00",Conventional,1.209952721,420498.76,146783.79,124931.88,66219.26,82563.84,,,
Detroit,Weekly,"2022-09-11 00:00:00",Organic,1.693702994,14198.37,145.67,6386.36,0.00,7666.34,,,
